commodity_group,exporter,export_value,import_value
52,LBY,0.0,1893822.0
52,LSO,17698.0,1345477.0
52,MAR,7727.0,16956065.0
52,MDG,1925502.0,31015116.0
52,MLI,20800000.0,24051.0
52,MOZ,7121882.0,13046432.0
52,MRT,0.0,67842856.0
52,MUS,1361335.0,74567302.0
52,MWI,5480874.0,328728.0
52,NAM,0.0,3775103.0
52,NER,45278.0,209411.0
52,NGA,67224.0,184825998.0
52,RWA,0.0,149056.0
52,SDN,16400000.0,2771299.0
52,SEN,249620.0,65502506.0
52,SLE,0.0,2706845.0
52,SOM,0.0,0.0
52,STP,0.0,320.0
52,SWZ,0.0,2311473.0
52,SYC,0.0,0.0
52,TCD,3551992.0,60017.0
52,TGO,7576943.0,590298683.0
52,TUN,369770.0,4036218.0
52,TZA,13562351.0,147080568.0
52,UGA,0.0,2856339.0
52,ZAF,3578206.0,50121953.0
52,ZMB,6810874.0,261759.0
52,ZWE,23260948.0,1086138.0
53,AGO,0.0,28498.0
53,BDI,0.0,1043.0
53,BEN,0.0,537864.0
53,BFA,0.0,47865.0
53,BWA,0.0,224999.0
53,CAF,0.0,0.0
53,CIV,0.0,320402.0
53,CMR,0.0,450174.0
53,COD,2082837.0,5717431.0
53,COG,0.0,5887.0
53,COM,0.0,0.0
53,CPV,0.0,0.0
53,DJI,0.0,0.0
53,DZA,0.0,79552.0
53,EGY,3923120.0,1320571.0
53,ERI,0.0,70846.0
53,ETH,0.0,5507.0
53,GAB,0.0,52741.0
53,GHA,0.0,160.0
53,GIN,0.0,1348.0
53,GMB,0.0,304540.0
53,GNB,0.0,0.0
53,GNQ,0.0,2918.0
53,KEN,4189970.0,1898.0
53,LBR,0.0,0.0
53,LBY,0.0,7818.0
53,LSO,0.0,24.0
53,MAR,0.0,513233.0
53,MDG,5922936.0,1008000.0
53,MLI,0.0,0.0
53,MOZ,1413016.0,141975.0
53,MRT,0.0,16488.0
53,MUS,0.0,627597.0
53,MWI,0.0,0.0
53,NAM,0.0,0.0
53,NER,0.0,176.0
53,NGA,0.0,960562.0
53,RWA,0.0,50499.0
53,SDN,0.0,0.0
53,SEN,0.0,34239.0
53,SLE,0.0,84.0
53,SOM,0.0,0.0
53,STP,0.0,0.0
53,SWZ,0.0,0.0
53,SYC,0.0,0.0
53,TCD,0.0,15941.0
53,TGO,0.0,3844728.0
53,TUN,0.0,288950.0
53,TZA,21100000.0,77804.0
53,UGA,0.0,0.0
53,ZAF,0.0,8913894.0
53,ZMB,0.0,15098.0
53,ZWE,0.0,9933.0
54,AGO,0.0,33965562.0
54,BDI,0.0,8805.0
54,BEN,0.0,340864119.0
54,BFA,0.0,135873.0
54,BWA,0.0,1593127.0
54,CAF,0.0,0.0
54,CIV,0.0,17846471.0
54,CMR,20517.0,13761688.0
54,COD,85391.0,171777503.0
54,COG,0.0,1424653.0
54,COM,0.0,167348.0
54,CPV,0.0,498550.0
54,DJI,0.0,24511207.0
54,DZA,0.0,105584801.0
54,EGY,7380.0,438151087.0
54,ERI,0.0,452381.0
54,ETH,0.0,54451845.0
54,GAB,0.0,896484.0
54,GHA,0.0,35886915.0
54,GIN,0.0,7816444.0
54,GMB,0.0,17229823.0
54,GNB,0.0,67196.0
54,GNQ,0.0,149888.0
54,KEN,0.0,123678014.0
54,LBR,0.0,497742.0
54,LBY,0.0,21400043.0
54,LSO,0.0,1278984.0
54,MAR,129614.0,72739001.0
54,MDG,2467.0,18842497.0
54,MLI,0.0,320456.0
54,MOZ,0.0,10409153.0
54,MRT,0.0,29598176.0
54,MUS,12682.0,8981691.0
54,MWI,0.0,2878183.0
54,NAM,0.0,2727171.0
54,NER,0.0,345868.0
54,NGA,41.0,321405858.0
54,RWA,0.0,102877.0
54,SDN,0.0,27321035.0
54,SEN,0.0,44384501.0
54,SLE,0.0,1533997.0
54,SOM,2672.0,9972665.0
54,STP,0.0,27046.0
54,SWZ,0.0,638932.0
54,SYC,0.0,71974.0
54,TCD,0.0,10593.0
54,TGO,0.0,79793719.0
54,TUN,13493.0,43797870.0
54,TZA,0.0,47238329.0
54,UGA,0.0,1505027.0
54,ZAF,22513.0,128445624.0
54,ZMB,0.0,538720.0
54,ZWE,0.0,3750271.0
55,AGO,0.0,6730348.0
55,BDI,0.0,88695.0
55,BEN,0.0,105927654.0
55,BFA,0.0,2785327.0
55,BWA,0.0,675112.0
55,CAF,0.0,0.0
55,CIV,0.0,33053410.0
55,CMR,0.0,23723040.0
55,COD,90714.0,105318098.0
55,COG,0.0,4283213.0
55,COM,0.0,0.0
55,CPV,0.0,48836.0
55,DJI,0.0,22006076.0
55,DZA,0.0,21461313.0
55,EGY,1341526.0,204777629.0
55,ERI,0.0,2120568.0
55,ETH,66.0,9283183.0
55,GAB,0.0,913775.0
55,GHA,0.0,59413049.0
55,GIN,0.0,5852811.0
55,GMB,0.0,16669052.0
55,GNB,0.0,663475.0
55,GNQ,0.0,7745.0
55,KEN,0.0,74064286.0
55,LBR,0.0,809695.0
55,LBY,245248.0,8343933.0
55,LSO,0.0,3823616.0
55,MAR,3098.0,81389316.0
55,MDG,0.0,13132575.0
55,MLI,0.0,739194.0
55,MOZ,2840.0,11398913.0
55,MRT,0.0,78498341.0
55,MUS,1259.0,14290425.0
55,MWI,0.0,1333010.0
55,NAM,0.0,723173.0
55,NER,0.0,580778.0
55,NGA,137862.0,124575169.0
55,RWA,0.0,2896357.0
55,SDN,0.0,32234880.0
55,SEN,0.0,31767202.0
55,SLE,0.0,1551668.0
55,SOM,0.0,20147795.0
55,STP,0.0,0.0
55,SWZ,0.0,6941140.0
55,SYC,0.0,0.0
55,TCD,0.0,10307.0
55,TGO,0.0,55502072.0
55,TUN,0.0,28383058.0
55,TZA,0.0,27071457.0
55,UGA,0.0,1660805.0
55,ZAF,347740.0,46104406.0
55,ZMB,0.0,1081436.0
55,ZWE,0.0,12435976.0
56,AGO,0.0,14768940.0
56,BDI,0.0,21276.0
56,BEN,0.0,2411649.0
56,BFA,0.0,172270.0
56,BWA,0.0,249791.0
56,CAF,0.0,2065.0
56,CIV,0.0,3590902.0
56,CMR,0.0,3303090.0
56,COD,2220130.0,61024744.0
56,COG,0.0,2076433.0
56,COM,0.0,6148.0
56,CPV,0.0,66798.0
56,DJI,0.0,2169914.0
56,DZA,393498.0,11898435.0
56,EGY,213.0,19675503.0
56,ERI,0.0,409752.0
56,ETH,35.0,2511337.0
56,GAB,0.0,369890.0
56,GHA,0.0,33537618.0
56,GIN,0.0,5641754.0
56,GMB,0.0,1416151.0
56,GNB,0.0,359214.0
56,GNQ,0.0,515451.0
56,KEN,0.0,10192542.0
56,LBR,0.0,368894.0
56,LBY,0.0,2834986.0
56,LSO,0.0,76345.0
56,MAR,629710.0,44038157.0
56,MDG,13463.0,1100969.0
56,MLI,0.0,596035.0
56,MOZ,382530.0,4277849.0
56,MRT,0.0,2949519.0
56,MUS,3226.0,1569715.0
56,MWI,0.0,441774.0
56,NAM,0.0,1257693.0
56,NER,0.0,214404.0
56,NGA,0.0,56768934.0
56,RWA,0.0,331813.0
56,SDN,0.0,1246387.0
56,SEN,0.0,5100099.0
56,SLE,0.0,770153.0
56,SOM,0.0,56994.0
56,STP,0.0,24067.0
56,SWZ,0.0,20017.0
56,SYC,0.0,115773.0
56,TCD,0.0,122440.0
56,TGO,0.0,3897126.0
56,TUN,3014.0,7919610.0
56,TZA,0.0,22841631.0
56,UGA,0.0,1028969.0
56,ZAF,394330.0,21355325.0
56,ZMB,0.0,1378866.0
56,ZWE,0.0,254018.0
57,AGO,0.0,18215747.0
57,BDI,0.0,77568.0
57,BEN,0.0,2070551.0
57,BFA,0.0,147054.0
57,BWA,0.0,171344.0
57,CAF,0.0,0.0
57,CIV,0.0,593616.0
57,CMR,0.0,1283642.0
57,COD,1112423.0,3171825.0
57,COG,0.0,1290957.0
57,COM,0.0,100894.0
57,CPV,0.0,99634.0
57,DJI,0.0,883715.0
57,DZA,0.0,1943927.0
57,EGY,21030094.0,6139931.0
57,ERI,0.0,14589.0
57,ETH,3009.0,96159.0
57,GAB,0.0,566083.0
57,GHA,0.0,3161633.0
57,GIN,0.0,1563867.0
57,GMB,0.0,418497.0
57,GNB,0.0,11231.0
57,GNQ,0.0,333696.0
57,KEN,2182.0,5355544.0
57,LBR,0.0,117769.0
57,LBY,0.0,5976336.0
57,LSO,0.0,350.0
57,MAR,14088.0,1321079.0
57,MDG,0.0,928883.0
57,MLI,0.0,102187.0
57,MOZ,0.0,1996376.0
57,MRT,0.0,861964.0
57,MUS,21611.0,568702.0
57,MWI,0.0,137760.0
57,NAM,0.0,1710357.0
57,NER,61106.0,338830.0
57,NGA,0.0,10688697.0
57,RWA,0.0,1059643.0
57,SDN,0.0,1737353.0
57,SEN,0.0,6527848.0
57,SLE,0.0,80651.0
57,SOM,0.0,287426.0
57,STP,0.0,770.0
57,SWZ,0.0,5000.0
57,SYC,0.0,55143.0
57,TCD,0.0,14861.0
57,TGO,0.0,2684075.0
57,TUN,0.0,781614.0
57,TZA,0.0,4122768.0
57,UGA,0.0,199432.0
57,ZAF,59771.0,5531150.0
57,ZMB,0.0,418664.0
57,ZWE,0.0,78320.0
58,AGO,0.0,2553229.0
58,BDI,0.0,76080.0
58,BEN,0.0,43201116.0
58,BFA,0.0,158365.0
58,BWA,0.0,148018.0
58,CAF,0.0,2.0
58,CIV,0.0,3711096.0
58,CMR,0.0,4474924.0
58,COD,7644206.0,44088623.0
58,COG,0.0,741378.0
58,COM,0.0,59074.0
58,CPV,0.0,52472.0
58,DJI,0.0,4486529.0
58,DZA,0.0,9965681.0
58,EGY,592601.0,63023547.0
58,ERI,0.0,268161.0
58,ETH,685.0,5705164.0
58,GAB,0.0,38770.0
58,GHA,0.0,6513446.0
58,GIN,0.0,1548090.0
58,GMB,0.0,3001909.0
58,GNB,0.0,40616.0
58,GNQ,0.0,32872.0
58,KEN,0.0,10492253.0
58,LBR,0.0,114105.0
58,LBY,0.0,12535064.0
58,LSO,0.0,197803.0
58,MAR,28921.0,27264944.0
58,MDG,0.0,4793092.0
58,MLI,0.0,379683.0
58,MOZ,0.0,661280.0
58,MRT,0.0,3012650.0
58,MUS,2900.0,8673137.0
58,MWI,0.0,86318.0
58,NAM,0.0,1707063.0
58,NER,0.0,434639.0
58,NGA,0.0,213774271.0
58,RWA,0.0,73122.0
58,SDN,0.0,2687191.0
58,SEN,0.0,10182698.0
58,SLE,0.0,74381.0
58,SOM,0.0,1026257.0
58,STP,0.0,0.0
58,SWZ,0.0,1505003.0
58,SYC,0.0,809.0
58,TCD,0.0,64993.0
58,TGO,0.0,11489791.0
58,TUN,6042.0,11478942.0
58,TZA,0.0,5597809.0
58,UGA,0.0,53368.0
58,ZAF,58331.0,28049684.0
58,ZMB,0.0,102639.0
58,ZWE,0.0,243681.0
59,AGO,0.0,8126995.0
59,BDI,0.0,60059.0
59,BEN,0.0,1250261.0
59,BFA,0.0,32046.0
59,BWA,0.0,41508.0
59,CAF,0.0,24794.0
59,CIV,0.0,4008064.0
59,CMR,0.0,3647449.0
59,COD,8057.0,40276854.0
59,COG,0.0,348181.0
59,COM,0.0,94471.0
59,CPV,0.0,8240.0
59,DJI,0.0,6469068.0
59,DZA,0.0,15570822.0
59,EGY,86826.0,20852226.0
59,ERI,0.0,74083.0
59,ETH,7.0,8742947.0
59,GAB,0.0,223353.0
59,GHA,0.0,15016993.0
59,GIN,0.0,1804974.0
59,GMB,0.0,1056734.0
59,GNB,0.0,0.0
59,GNQ,0.0,233480.0
59,KEN,0.0,18114051.0
59,LBR,0.0,126351.0
59,LBY,0.0,15033410.0
59,LSO,0.0,144714.0
59,MAR,14546.0,34466478.0
59,MDG,0.0,2544770.0
59,MLI,0.0,1198590.0
59,MOZ,0.0,2089366.0
59,MRT,0.0,1958578.0
59,MUS,0.0,4626802.0
59,MWI,0.0,312324.0
59,NAM,0.0,727330.0
59,NER,0.0,214725.0
59,NGA,0.0,61945205.0
59,RWA,0.0,133277.0
59,SDN,0.0,8458502.0
59,SEN,0.0,6310770.0
59,SLE,0.0,431948.0
59,SOM,0.0,169316.0
59,STP,0.0,365.0
59,SWZ,0.0,100318.0
59,SYC,0.0,28078.0
59,TCD,0.0,177427.0
59,TGO,0.0,1284537.0
59,TUN,17077.0,15330242.0
59,TZA,0.0,9981754.0
59,UGA,0.0,444015.0
59,ZAF,150398.0,49859397.0
59,ZMB,0.0,304185.0
59,ZWE,0.0,695001.0
60,AGO,0.0,35939060.0
60,BDI,0.0,1217.0
60,BEN,0.0,17300305.0
60,BFA,0.0,91481.0
60,BWA,0.0,1926576.0
60,CAF,0.0,0.0
60,CIV,0.0,5124807.0
60,CMR,0.0,2464458.0
60,COD,44817.0,91400000.0
60,COG,0.0,1323498.0
60,COM,0.0,48356.0
60,CPV,0.0,69858.0
60,DJI,0.0,4153713.0
60,DZA,0.0,8544950.0
60,EGY,1854.0,73700000.0
60,ERI,0.0,80419.0
60,ETH,0.0,24700000.0
60,GAB,0.0,261504.0
60,GHA,1227.0,6798017.0
60,GIN,0.0,763871.0
60,GMB,0.0,1158284.0
60,GNB,0.0,77532.0
60,GNQ,0.0,59949.0
60,KEN,16145.0,81700000.0
60,LBR,0.0,110805.0
60,LBY,0.0,6236894.0
60,LSO,0.0,26965658.0
60,MAR,37927.0,103300000.0
60,MDG,0.0,21455068.0
60,MLI,0.0,0.0
60,MOZ,0.0,2647259.0
60,MRT,0.0,17895663.0
60,MUS,25305.0,2503178.0
60,MWI,0.0,284605.0
60,NAM,0.0,902763.0
60,NER,0.0,46149.0
60,NGA,0.0,70900000.0
60,RWA,0.0,2422.0
60,SDN,0.0,3621692.0
60,SEN,0.0,4937720.0
60,SLE,0.0,114510.0
60,SOM,0.0,2355397.0
60,STP,0.0,92.0
60,SWZ,0.0,1257223.0
60,SYC,0.0,0.0
60,TCD,0.0,1740.0
60,TGO,0.0,6519927.0
60,TUN,13147.0,22987926.0
60,TZA,0.0,20643143.0
60,UGA,0.0,1982015.0
60,ZAF,0.0,112600000.0
60,ZMB,0.0,3207.0
60,ZWE,0.0,745855.0
61,AGO,0.0,194946029.0
61,BDI,0.0,2699225.0
61,BEN,0.0,86556016.0
61,BFA,0.0,246338.0
61,BWA,0.0,1093387.0
61,CAF,0.0,13429.0
61,CIV,53333.0,21706648.0
61,CMR,0.0,84898974.0
61,COD,112950841.0,122318782.0
61,COG,0.0,4580075.0
61,COM,0.0,2178457.0
61,CPV,0.0,1618822.0
61,DJI,0.0,112813216.0
61,DZA,9772.0,82293223.0
61,EGY,3520584.0,34676922.0
61,ERI,0.0,798429.0
61,ETH,24549.0,87560112.0
61,GAB,677.0,2485173.0
61,GHA,0.0,110008317.0
61,GIN,0.0,17658630.0
61,GMB,0.0,1786444.0
61,GNB,0.0,66302.0
61,GNQ,0.0,493633.0
61,KEN,93675.0,191095898.0
61,LBR,0.0,3843282.0
61,LBY,0.0,179338225.0
61,LSO,6735.0,3960324.0
61,MAR,17293494.0,75208035.0
61,MDG,1236757.0,27354171.0
61,MLI,0.0,2836961.0
61,MOZ,0.0,53753504.0
61,MRT,0.0,63375549.0
61,MUS,2703832.0,7829730.0
61,MWI,0.0,6187146.0
61,NAM,0.0,6521580.0
61,NER,208.0,1305609.0
61,NGA,39594.0,569883589.0
61,RWA,0.0,1454742.0
61,SDN,844.0,75279833.0
61,SEN,0.0,39312542.0
61,SLE,0.0,660892.0
61,SOM,551.0,4076150.0
61,STP,0.0,133180.0
61,SWZ,121.0,100817.0
61,SYC,0.0,144960.0
61,TCD,0.0,1062703.0
61,TGO,988.0,162467717.0
61,TUN,15813926.0,13062224.0
61,TZA,7806.0,111221884.0
61,UGA,0.0,2493556.0
61,ZAF,26490.0,453979820.0
61,ZMB,0.0,5010815.0
61,ZWE,0.0,3267856.0
62,AGO,0.0,154236826.0
62,BDI,0.0,1271109.0
62,BEN,0.0,32413042.0
62,BFA,2705.0,1005396.0
62,BWA,254.0,594245.0
62,CAF,0.0,0.0
62,CIV,120248.0,45750121.0
62,CMR,0.0,65090908.0
62,COD,590093167.0,67383195.0
62,COG,0.0,12503814.0
62,COM,0.0,1048262.0
62,CPV,0.0,387782.0
62,DJI,0.0,67554612.0
62,DZA,61274.0,111015981.0
62,EGY,10914290.0,591416114.0
62,ERI,43818.0,195532.0
62,ETH,1854.0,132796622.0
62,GAB,0.0,4030359.0
62,GHA,0.0,104198817.0
62,GIN,0.0,69355044.0
62,GMB,0.0,1783003.0
62,GNB,0.0,213811.0
62,GNQ,0.0,6055872.0
62,KEN,300291.0,283776862.0
62,LBR,0.0,5840718.0
62,LBY,0.0,145871371.0
62,LSO,7904.0,8936822.0
62,MAR,70787298.0,41989593.0
62,MDG,4260080.0,27707671.0
62,MLI,0.0,13000283.0
62,MOZ,0.0,48342424.0
62,MRT,27.0,40362938.0
62,MUS,2849626.0,13418213.0
62,MWI,461.0,3145720.0
62,NAM,0.0,4443215.0
62,NER,634.0,4077989.0
62,NGA,357.0,665656731.0
62,RWA,1485.0,9238179.0
62,SDN,0.0,62495642.0
62,SEN,0.0,48718084.0
62,SLE,3582.0,2179543.0
62,SOM,2435.0,4303270.0
62,STP,0.0,20877.0
62,SWZ,48.0,57537.0
62,SYC,0.0,364884.0
62,TCD,0.0,2188939.0
62,TGO,777.0,121222953.0
62,TUN,43285598.0,18278321.0
62,TZA,2017.0,183552860.0
62,UGA,18185.0,21824012.0
62,ZAF,489136.0,442566440.0
62,ZMB,0.0,2993105.0
62,ZWE,346.0,1122740.0
63,AGO,0.0,133887872.0
63,BDI,0.0,530828.0
63,BEN,38719.0,36833588.0
63,BFA,388677.0,2727650.0
63,BWA,0.0,1491647.0
63,CAF,0.0,1205445.0
63,CIV,0.0,19651918.0
63,CMR,0.0,23925893.0
63,COD,605219.0,48997468.0
63,COG,0.0,9142008.0
63,COM,0.0,385582.0
63,CPV,0.0,583781.0
63,DJI,0.0,11330543.0
63,DZA,0.0,60648076.0
63,EGY,1467159.0,81733811.0
63,ERI,0.0,195631.0
63,ETH,94871.0,13719575.0
63,GAB,0.0,3112689.0
63,GHA,47.0,53634394.0
63,GIN,0.0,13027421.0
63,GMB,0.0,4780280.0
63,GNB,0.0,375241.0
63,GNQ,0.0,3060097.0
63,KEN,147.0,81321125.0
63,LBR,0.0,6787511.0
63,LBY,0.0,76855606.0
63,LSO,0.0,223022.0
63,MAR,15876.0,19755744.0
63,MDG,198166.0,16706459.0
63,MLI,0.0,9064943.0
63,MOZ,0.0,40068993.0
63,MRT,0.0,27219850.0
63,MUS,286537.0,5795873.0
63,MWI,0.0,2612410.0
63,NAM,0.0,76455889.0
63,NER,1468779.0,14017184.0
63,NGA,0.0,172456621.0
63,RWA,499.0,876981.0
63,SDN,0.0,63246589.0
63,SEN,0.0,21462820.0
63,SLE,0.0,4705250.0
63,SOM,0.0,5410781.0
63,STP,0.0,141162.0
63,SWZ,0.0,361965.0
63,SYC,0.0,416948.0
63,TCD,0.0,533370.0
63,TGO,0.0,27830267.0
63,TUN,193712.0,9651794.0
63,TZA,5819.0,74623345.0
63,UGA,0.0,21304373.0
63,ZAF,100313.0,105823242.0
63,ZMB,98.0,6084740.0
63,ZWE,0.0,1081143.0
64,AGO,0.0,217052689.0
64,BDI,0.0,1114142.0
64,BEN,0.0,293414748.0
64,BFA,2430.0,1753216.0
64,BWA,0.0,1864182.0
64,CAF,0.0,192799.0
64,CIV,0.0,28520821.0
64,CMR,0.0,130613736.0
64,COD,71681.0,130888620.0
64,COG,0.0,19951082.0
64,COM,0.0,1994541.0
64,CPV,0.0,3191891.0
64,DJI,0.0,64244403.0
64,DZA,1365.0,116993782.0
64,EGY,33997.0,70846232.0
64,ERI,0.0,410038.0
64,ETH,4366039.0,32904577.0
64,GAB,0.0,8782320.0
64,GHA,0.0,180336133.0
64,GIN,0.0,116041467.0
64,GMB,0.0,18354906.0
64,GNB,0.0,299582.0
64,GNQ,0.0,2374243.0
64,KEN,34.0,172228917.0
64,LBR,0.0,9212149.0
64,LBY,0.0,94948659.0
64,LSO,0.0,5777206.0
64,MAR,2018840.0,116235147.0
64,MDG,20889.0,23701705.0
64,MLI,0.0,5473518.0
64,MOZ,0.0,95485016.0
64,MRT,0.0,41986930.0
64,MUS,57751.0,19349571.0
64,MWI,0.0,8519469.0
64,NAM,0.0,7931287.0
64,NER,96522.0,7913579.0
64,NGA,0.0,415211406.0
64,RWA,0.0,2771726.0
64,SDN,0.0,151543372.0
64,SEN,0.0,55623611.0
64,SLE,0.0,3980545.0
64,SOM,0.0,4591254.0
64,STP,0.0,84507.0
64,SWZ,0.0,154850.0
64,SYC,0.0,272138.0
64,TCD,0.0,13136553.0
64,TGO,0.0,107187734.0
64,TUN,270865.0,18356138.0
64,TZA,0.0,211173909.0
64,UGA,0.0,52170228.0
64,ZAF,47168.0,590396255.0
64,ZMB,0.0,6870406.0
64,ZWE,0.0,3252066.0
65,AGO,0.0,9716850.0
65,BDI,0.0,46048.0
65,BEN,0.0,3172201.0
65,BFA,0.0,34785.0
65,BWA,0.0,144868.0
65,CAF,0.0,1800.0
65,CIV,0.0,1182531.0
65,CMR,1037.0,2228843.0
65,COD,1254744.0,3064008.0
65,COG,0.0,2658724.0
65,COM,0.0,202651.0
65,CPV,0.0,137439.0
65,DJI,0.0,1878246.0
65,DZA,0.0,4937309.0
65,EGY,36.0,2974778.0
65,ERI,0.0,12990.0
65,ETH,34.0,1868333.0
65,GAB,0.0,260631.0
65,GHA,0.0,4810194.0
65,GIN,0.0,1887155.0
65,GMB,0.0,254018.0
65,GNB,0.0,9810.0
65,GNQ,0.0,568793.0
65,KEN,0.0,10973872.0
65,LBR,0.0,160995.0
65,LBY,0.0,1977102.0
65,LSO,0.0,221935.0
65,MAR,8121.0,3545907.0
65,MDG,27685.0,2031939.0
65,MLI,0.0,175552.0
65,MOZ,0.0,5432074.0
65,MRT,0.0,874982.0
65,MUS,6909.0,1313109.0
65,MWI,0.0,175756.0
65,NAM,0.0,1459520.0
65,NER,0.0,166855.0
65,NGA,0.0,25231743.0
65,RWA,0.0,4066167.0
65,SDN,0.0,2929775.0
65,SEN,0.0,2049987.0
65,SLE,0.0,196839.0
65,SOM,0.0,157173.0
65,STP,0.0,48682.0
65,SWZ,0.0,31435.0
65,SYC,0.0,3576.0
65,TCD,0.0,115356.0
65,TGO,0.0,3323741.0
65,TUN,179177.0,990269.0
65,TZA,0.0,6451389.0
65,UGA,0.0,244501.0
65,ZAF,58698.0,43445475.0
65,ZMB,0.0,214994.0
65,ZWE,0.0,905021.0
66,AGO,0.0,5287221.0
66,BDI,0.0,64.0
66,BEN,0.0,1154935.0
66,BFA,0.0,22864.0
66,BWA,0.0,65793.0
66,CAF,0.0,0.0
66,CIV,0.0,1867397.0
66,CMR,0.0,3985941.0
66,COD,8576.0,5037003.0
66,COG,0.0,1945686.0
66,COM,0.0,62868.0
66,CPV,0.0,114105.0
66,DJI,0.0,3931578.0
66,DZA,0.0,4588825.0
66,EGY,133.0,663863.0
66,ERI,0.0,4551.0
66,ETH,35.0,11956316.0
66,GAB,0.0,699327.0
66,GHA,0.0,3963336.0
66,GIN,0.0,3302562.0
66,GMB,0.0,193504.0
66,GNB,0.0,47321.0
66,GNQ,0.0,271399.0
66,KEN,0.0,9870173.0
66,LBR,0.0,698319.0
66,LBY,0.0,1157302.0
66,LSO,0.0,93734.0
66,MAR,0.0,3826753.0
66,MDG,0.0,2463673.0
66,MLI,0.0,127949.0
66,MOZ,0.0,3419460.0
66,MRT,0.0,75295.0
66,MUS,0.0,962309.0
66,MWI,0.0,1493035.0
66,NAM,0.0,851577.0
66,NER,0.0,55565.0
66,NGA,0.0,40543602.0
66,RWA,0.0,223530.0
66,SDN,0.0,351169.0
66,SEN,0.0,1024318.0
66,SLE,0.0,966320.0
66,SOM,0.0,219296.0
66,STP,0.0,1008.0
66,SWZ,0.0,35209.0
66,SYC,0.0,110253.0
66,TCD,0.0,130521.0
66,TGO,0.0,1069408.0
66,TUN,901.0,1594027.0
66,TZA,0.0,8259968.0
66,UGA,0.0,76158.0
66,ZAF,232.0,9506288.0
66,ZMB,0.0,190523.0
66,ZWE,136.0,266916.0
67,AGO,0.0,38831381.0
67,BDI,0.0,1954.0
67,BEN,0.0,413794471.0
67,BFA,0.0,29963.0
67,BWA,0.0,445274.0
67,CAF,0.0,0.0
67,CIV,0.0,41194791.0
67,CMR,0.0,6661226.0
67,COD,547915.0,100199434.0
67,COG,0.0,7599752.0
67,COM,0.0,150620.0
67,CPV,0.0,149537.0
67,DJI,0.0,1802787.0
67,DZA,0.0,2035949.0
67,EGY,180.0,4228695.0
67,ERI,0.0,6465.0
67,ETH,0.0,1797289.0
67,GAB,0.0,538276.0
67,GHA,86083.0,99413565.0
67,GIN,0.0,932677.0
67,GMB,0.0,1946392.0
67,GNB,0.0,60924.0
67,GNQ,0.0,96925.0
67,KEN,43.0,24630403.0
67,LBR,0.0,60081.0
67,LBY,0.0,2729035.0
67,LSO,0.0,35698.0
67,MAR,0.0,2566786.0
67,MDG,0.0,348403.0
67,MLI,0.0,498154.0
67,MOZ,0.0,5115690.0
67,MRT,0.0,133325.0
67,MUS,0.0,513951.0
67,MWI,0.0,772061.0
67,NAM,47.0,11817378.0
67,NER,0.0,204454.0
67,NGA,611449.0,353417978.0
67,RWA,0.0,17212.0
67,SDN,0.0,1987598.0
67,SEN,0.0,19524469.0
67,SLE,0.0,35687.0
67,SOM,0.0,206309.0
67,STP,0.0,19544.0
67,SWZ,0.0,47164.0
67,SYC,0.0,16530.0
67,TCD,0.0,18136.0
67,TGO,2816.0,14767116.0
67,TUN,0.0,1282540.0
67,TZA,0.0,27640137.0
67,UGA,0.0,12458601.0
67,ZAF,959757.0,24816328.0
67,ZMB,2060.0,170821.0
67,ZWE,0.0,175713.0
68,AGO,0.0,51895805.0
68,BDI,0.0,71260.0
68,BEN,0.0,5325324.0
68,BFA,0.0,165932.0
68,BWA,0.0,476564.0
68,CAF,0.0,7024.0
68,CIV,0.0,3774014.0
68,CMR,0.0,7199068.0
68,COD,10844.0,18681177.0
68,COG,0.0,11107631.0
68,COM,0.0,695792.0
68,CPV,0.0,651524.0
68,DJI,0.0,8894477.0
68,DZA,0.0,39000019.0
68,EGY,438507.0,18073788.0
68,ERI,0.0,345124.0
68,ETH,5127.0,7472180.0
68,GAB,0.0,1574104.0
68,GHA,208.0,22137690.0
68,GIN,274.0,7250959.0
68,GMB,0.0,292019.0
68,GNB,0.0,24609.0
68,GNQ,0.0,6138936.0
68,KEN,86494.0,25868053.0
68,LBR,0.0,430350.0
68,LBY,0.0,11956342.0
68,LSO,0.0,749180.0
68,MAR,118316.0,10292657.0
68,MDG,15137.0,5334562.0
68,MLI,0.0,426187.0
68,MOZ,0.0,19516793.0
68,MRT,0.0,1638365.0
68,MUS,1149.0,3814237.0
68,MWI,0.0,1344945.0
68,NAM,0.0,1072396.0
68,NER,0.0,2376826.0
68,NGA,2132.0,66880538.0
68,RWA,0.0,470225.0
68,SDN,0.0,20928534.0
68,SEN,7894.0,14563923.0
68,SLE,0.0,338655.0
68,SOM,0.0,576527.0
68,STP,0.0,152627.0
68,SWZ,0.0,0.0
68,SYC,0.0,181738.0
68,TCD,0.0,560422.0
68,TGO,438.0,6385207.0
68,TUN,4037.0,2617776.0
68,TZA,6623.0,29341519.0
68,UGA,0.0,902177.0
68,ZAF,4933620.0,53682789.0
68,ZMB,30873.0,4687495.0
68,ZWE,14110.0,455414.0
69,AGO,0.0,220981443.0
69,BDI,0.0,196034.0
69,BEN,124.0,31961578.0
69,BFA,0.0,948322.0
69,BWA,0.0,3742241.0
69,CAF,0.0,70469.0
69,CIV,0.0,36595406.0
69,CMR,0.0,62945416.0
69,COD,18125.0,69694590.0
